NaN	2014	227	-475.91	-185.53	-177.98	0.762	0.671	2.667
NaN	2014	228	-476.54	-184.56	-186.03	0.761	0.659	2.631
NaN	2014	229	-477.67	-186.87	-182.63	0.766	0.657	2.643
NaN	2014	230	-476.07	-185.25	-186.86	0.758	0.657	2.614
NaN	2014	231	-476.22	-183.95	-182.47	0.763	0.661	2.608
NaN	2014	232	-476.31	-185.4	-185.09	0.785	0.677	2.655
NaN	2014	233	-477.13	-184.56	-184.29	0.781	0.671	2.662
NaN	2014	234	-478.33	-185.07	-186.57	0.77	0.659	2.651
NaN	2014	235	-477.86	-183.97	-182.27	0.774	0.664	2.66
NaN	2014	236	-477.45	-184.93	-177.26	0.76	0.657	2.605
NaN	2014	237	-476.85	-184.22	-182.1	0.762	0.656	2.584
NaN	2014	238	-478.63	-185.66	-180.82	0.762	0.654	2.6
NaN	2014	239	-476.81	-187.31	-186.07	0.759	0.655	2.6
NaN	2014	240	-476.9	-187.28	-179.38	0.774	0.662	2.645
NaN	2014	241	-478.07	-185.76	-184.79	0.759	0.655	2.61
NaN	2014	242	-477.7	-186.66	-185.1	0.823	0.696	2.812
NaN	2014	243	-478.7	-184.6	-179.76	0.78	0.663	2.676
NaN	2014	244	-479.57	-184.13	-181.94	0.765	0.658	2.626
NaN	2014	245	-479.82	-186.15	-184.01	0.777	0.656	2.655
NaN	2014	246	-479.78	-185.31	-184.42	0.764	0.656	2.6
NaN	2014	247	-480.18	-186.22	-185.16	0.761	0.653	2.567
NaN	2014	248	-476.61	-186.38	-181.57	0.773	0.658	2.644
NaN	2014	249	-479.51	-187.68	-187.12	0.766	0.663	2.603
NaN	2014	250	-480.65	-185.2	-180.93	0.775	0.665	2.639
NaN	2014	251	-479.9	-186.87	-188.76	0.773	0.659	2.631
NaN	2014	252	-481.03	-185.08	-181.78	0.768	0.653	2.606
NaN	2014	253	-480.94	-188.88	-185.03	0.771	0.659	2.622
NaN	2014	254	-481.48	-186.64	-186.64	0.786	0.662	2.638
NaN	2014	255	-480.32	-188.33	-176.6	0.797	0.685	2.7
NaN	2014	256	-481.17	-186.59	-183.16	0.747	0.649	2.582
NaN	2014	257	-477.82	-188.66	-182.42	0.786	0.663	2.724
NaN	2014	258	-478.72	-187.07	-182.65	0.774	0.654	2.7
NaN	2014	259	-480.36	-189.53	-183.36	0.762	0.652	2.634
NaN	2014	260	-479.72	-185.35	-180.66	0.744	0.648	2.569
NaN	2014	261	-480.96	-187.06	-177.95	0.802	0.667	2.703
NaN	2014	262	-481	-184.07	-184.81	0.799	0.668	2.668
NaN	2014	263	-481.18	-184.71	-180.7	0.788	0.664	2.646
NaN	2014	264	-480.98	-185.42	-184.54	0.808	0.669	2.687
NaN	2014	265	-482.76	-186.75	-183.82	0.777	0.66	2.646
NaN	2014	266	-479.1	-190.04	-188.41	0.811	0.673	2.719
NaN	2014	267	-483.14	-185.18	-181.23	0.822	0.684	2.742
NaN	2014	268	-482.51	-183.42	-179.86	0.774	0.679	2.7
NaN	2014	269	-483.49	-185.26	-177.81	0.784	0.666	2.668
NaN	2014	270	-482.31	-185.89	-178.31	0.825	0.694	2.762
NaN	2014	271	-482	-184.54	-180.21	0.809	0.689	2.74
NaN	2014	272	-482.3	-185.68	-177.55	0.833	0.718	2.807
NaN	2014	273	-481.96	-187.19	-182.92	0.823	0.694	2.79
NaN	2014	274	-483.08	-183.36	-180.51	0.767	0.656	2.646
NaN	2014	275	-482.02	-183.06	-183.12	0.826	0.689	2.754
NaN	2014	276	-480.36	-182.77	-176.69	0.842	0.7	2.766
NaN	2014	277	-482.22	-184.49	-183.51	0.812	0.695	2.729
NaN	2014	278	-481.67	-184.16	-184.78	0.75	0.655	2.62
NaN	2014	279	-482.47	-183.81	-181.17	0.772	0.659	2.641
NaN	2014	280	-483.47	-184.95	-181.52	0.798	0.675	2.711
NaN	2014	281	-483.58	-184.13	-183.01	0.777	0.665	2.673
NaN	2014	282	-484.18	-183.54	-178.25	0.829	0.709	2.809
NaN	2014	283	-483.05	-186.09	-180.65	0.777	0.67	2.721
NaN	2014	284	-483.38	-183.91	-183.74	0.74	0.654	2.596
NaN	2014	285	-482.79	-183.82	-184.04	0.741	0.661	2.615
